year,target,nominal_fraction,replicate,full_event_n,B_early,B_all,C00_tp,C01_tp,C10_tp,C11_tp,availability_main_at_early_budget,capacity_main_in_early_cohort,interaction,ordered_capacity_within_early_cohort,ordered_availability_at_all_budget,availability_at_early_budget,capacity_in_all_cohort,shapley_availability,shapley_capacity,total_topq_contrast,identity_factorial_error,identity_shapley_error,interaction_via_availability_error,interaction_via_capacity_error
2024,target_preterm,0.1,340,308108,260299,351278,44600,55152,50674,62550,0.019713866566268973,0.03424773131499345,0.004297194490243683,0.03424773131499345,0.024011061056512656,0.019713866566268973,0.038544925805237135,0.021862463811390814,0.03639632856011529,0.05825879237150611,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,341,308600,130149,175639,27876,34463,30659,38440,0.009018146467919638,0.021344782890473105,0.0038690861957226125,0.021344782890473105,0.01288723266364225,0.009018146467919638,0.025213869086195717,0.010952689565780944,0.02327932598833441,0.034232015554115355,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,341,308600,260299,351278,44954,55357,51144,63051,0.02005832793259882,0.033710304601425795,0.004873622812702538,0.033710304601425795,0.024931950745301357,0.02005832793259882,0.03858392741412833,0.022495139338950088,0.036147116007777064,0.05864225534672715,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,342,306983,130149,175639,27709,34183,30800,38378,0.010068961473436638,0.021089115683930376,0.0035962903483254954,0.021089115683930376,0.013665251821762134,0.010068961473436638,0.02468540603225587,0.011867106647599386,0.022887260858093124,0.03475436750569251,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,342,306983,260299,351278,44704,55045,50898,62806,0.02017701305935507,0.03368590443118999,0.005104517188248225,0.03368590443118999,0.025281530247603295,0.02017701305935507,0.038790421619438215,0.022729271653479183,0.0362381630253141,0.058967434678793285,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,343,307115,130149,175639,27600,34031,30513,38183,0.009485046318154444,0.020940038747700382,0.004034319391758773,0.020940038747700382,0.013519365709913217,0.009485046318154444,0.024974358139459155,0.01150220601403383,0.022957198443579768,0.0344594044576136,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,343,307115,260299,351278,44537,54857,50561,62415,0.01961480227276427,0.03360304771828143,0.004994871627891834,0.03360304771828143,0.024609673900656104,0.01961480227276427,0.038597919346173265,0.022112238086710187,0.03610048353222735,0.058212721618937535,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,344,307170,130149,175639,27719,34167,30548,38226,0.009209883777712674,0.020991633297522544,0.004004297294657677,0.020991633297522544,0.013214181072370351,0.009209883777712674,0.02499593059218022,0.011212032425041513,0.022993781944851382,0.034205814369892895,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,344,307170,260299,351278,44676,55080,50830,62619,0.020034508578311683,0.033870495165543524,0.00450890386430966,0.033870495165543524,0.024543412442621343,0.020034508578311683,0.038379399029853184,0.022288960510466513,0.036124947097698354,0.05841390760816487,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,345,307259,130149,175639,27804,34185,30716,38455,0.009477346473170847,0.020767495825996962,0.004419724076430626,0.020767495825996962,0.013897070549601473,0.009477346473170847,0.025187219902427588,0.01168720851138616,0.022977357864212275,0.034664566375598435,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,345,307259,260299,351278,44733,55111,51049,62792,0.020555947913649397,0.03377606514373868,0.004442506159298837,0.03377606514373868,0.024998454072948234,0.020555947913649397,0.03821857130303752,0.022777200993298816,0.0359973182233881,0.058774519216686916,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,346,306709,130149,175639,27674,34198,30692,38279,0.009839946007453318,0.021270976723865298,0.0034658259131619823,0.021270976723865298,0.0133057719206153,0.009839946007453318,0.02473680263702728,0.011572858964034309,0.02300388968044629,0.0345767486444806,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,346,306709,260299,351278,44717,55099,50762,62479,0.01970923579027678,0.033849675099198256,0.004352660013237308,0.033849675099198256,0.02406189580351409,0.01970923579027678,0.038202335112435565,0.021885565796895434,0.03602600510581691,0.057911570902712345,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,347,307082,130149,175639,27786,34247,30702,38374,0.009495834988700089,0.021039982805895502,0.003943572075211177,0.021039982805895502,0.013439407063911266,0.009495834988700089,0.02498355488110668,0.011467621026305677,0.02301176884350109,0.03447938986980677,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,347,307082,260299,351278,44713,55060,50885,62516,0.02009886610091116,0.033694583205788664,0.004181293595847374,0.033694583205788664,0.024280159696758535,0.02009886610091116,0.03787587680163604,0.02218951289883485,0.03578523000371235,0.0579747429025472,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,348,306273,130149,175639,27781,34240,30628,38252,0.009295628409947979,0.021089028415825092,0.003803795959813644,0.021089028415825092,0.013099424369761622,0.009295628409947979,0.024892824375638736,0.0111975263898548,0.022990926395731914,0.034188452785586715,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,348,306273,260299,351278,44728,55091,50807,62557,0.019848305270134814,0.03383582620733791,0.004528639481769514,0.03383582620733791,0.024376944751904328,0.019848305270134814,0.038364465689107424,0.02211262501101957,0.03610014594822267,0.05821277095924224,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,349,307910,130149,175639,27717,34120,30675,38262,0.009606703257445365,0.020795037510960998,0.003845279464778667,0.020795037510960998,0.013451982722224032,0.009606703257445365,0.024640316975739665,0.011529342989834698,0.02271767724335033,0.03424702023318503,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,349,307910,260299,351278,44610,54959,50851,62602,0.020268909746354452,0.0336104705920561,0.004553278555422036,0.0336104705920561,0.024822188301776488,0.020268909746354452,0.03816374914747814,0.02254554902406547,0.03588710986976712,0.05843265889383259,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,350,307113,130149,175639,27649,34071,30685,38221,0.009885612136249528,0.020910869940380244,0.0036273293543418877,0.020910869940380244,0.013512941490591415,0.009885612136249528,0.024538199294722132,0.011699276813420471,0.02272453461755119,0.03442381143097166,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,350,307113,260299,351278,44511,54908,50717,62517,0.020207545756773554,0.03385398859703104,0.004568351062963827,0.03385398859703104,0.02477589681973738,0.020207545756773554,0.038422339659994864,0.022491721288255467,0.03613816412851295,0.05862988541676842,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,351,307898,130149,175639,27729,34101,30551,38142,0.009165372948184147,0.020695165282008987,0.003959103339417583,0.020695165282008987,0.01312447628760173,0.009165372948184147,0.02465426862142657,0.011144924617892939,0.02267471695171778,0.03381964156961072,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,351,307898,260299,351278,44712,54974,50619,62354,0.019184924877719223,0.03332921941681985,0.004784051861330713,0.03332921941681985,0.023968976739049935,0.019184924877719223,0.03811327127815056,0.02157695080838458,0.035721245347485206,0.057298196155869785,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,352,307908,130149,175639,27769,34197,30643,38253,0.009333956896215759,0.02087636566766697,0.0038388089948945686,0.02087636566766697,0.013172765891110327,0.009333956896215759,0.02471517466256154,0.011253361393663043,0.022795770165114256,0.0340491315587773,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,352,307908,260299,351278,44605,55078,50816,62454,0.020171609701599175,0.034013406601972024,0.003783597698013702,0.034013406601972024,0.023955207399612877,0.020171609701599175,0.037797004299985726,0.022063408550606026,0.035905205450978875,0.0579686140015849,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,353,308239,130149,175639,27872,34341,30754,38521,0.009349887587229391,0.020986961416303587,0.004211018073637662,0.020986961416303587,0.013560905660867054,0.009349887587229391,0.02519797948994125,0.011455396624048222,0.02309247045312242,0.03454786707717064,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,353,308239,260299,351278,45159,55474,51031,63012,0.01905015264129456,0.033464292318622885,0.005404896849522611,0.033464292318622885,0.02445504949081717,0.01905015264129456,0.038869189168145496,0.021752601066055866,0.03616674074338419,0.057919341809440056,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,354,307969,130149,175639,27902,34248,30892,38473,0.009708769389126834,0.0206059700814043,0.0040101438781176,0.0206059700814043,0.013718913267244434,0.009708769389126834,0.0246161139595219,0.011713841328185634,0.0226110420204631,0.034324883348648735,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,354,307969,260299,351278,44874,55127,50899,62703,0.019563657381100025,0.03329231188853424,0.005036221178105593,0.03329231188853424,0.024599878559205618,0.019563657381100025,0.03832853306663983,0.02208176797015282,0.035810422477587034,0.057892190447739855,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,355,306681,130149,175639,27482,33912,30546,38116,0.00999083738477441,0.02096641135251287,0.0037172175648312045,0.02096641135251287,0.013708054949605614,0.00999083738477441,0.024683628917344075,0.011849446167190011,0.022825020134928473,0.034674466302118484,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,355,306681,260299,351278,44351,54706,50524,62242,0.020128407041844792,0.03376472621388349,0.004444357491986767,0.03376472621388349,0.02457276453383156,0.020128407041844792,0.038209083705870256,0.022350585787838176,0.03598690495987687,0.05833749074771505,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,356,307723,130149,175639,27713,34073,30743,38320,0.009846517809848479,0.020667938373147288,0.003954855503163546,0.020667938373147288,0.013801373313012025,0.009846517809848479,0.024622793876310833,0.011823945561430252,0.02264536612472906,0.03446931168615931,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,356,307723,260299,351278,44526,54938,50680,62477,0.019998505149111362,0.03383562489641656,0.004500801045095787,0.03383562489641656,0.02449930619420715,0.019998505149111362,0.03833642594151235,0.022248905671659255,0.036086025418964454,0.05833493109062371,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,357,307748,130149,175639,27635,34081,30639,38311,0.009761233216787762,0.020945708826702367,0.00398377893601258,0.020945708826702367,0.013745012152800343,0.009761233216787762,0.024929487762714947,0.011753122684794053,0.022937598294708657,0.03469072097950271,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,357,307748,260299,351278,44675,55036,50721,62677,0.019645944084120792,0.03366715624471972,0.005182811911044083,0.03366715624471972,0.024828755995164875,0.019645944084120792,0.0388499681557638,0.022237350039642834,0.03625856220024176,0.058495912239884595,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,358,307973,130149,175639,27545,33928,30713,38245,0.010286616034522494,0.020725842849860204,0.0037308465352482306,0.020725842849860204,0.014017462569770725,0.010286616034522494,0.024456689385108435,0.01215203930214661,0.02259126611748432,0.03474330541963093,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,358,307973,260299,351278,44487,55045,50688,62602,0.020134881953937506,0.03428222603929565,0.00440298337841305,0.03428222603929565,0.024537865332350556,0.020134881953937506,0.0386852094177087,0.02233637364314403,0.036483717728502174,0.058820091371646205,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,359,307706,130149,175639,27474,34023,30569,38071,0.010058302405542952,0.021283302893021258,0.0030971121785080685,0.021283302893021258,0.01315541458405102,0.010058302405542952,0.024380415071529327,0.011606858494796986,0.022831858982275292,0.03443871747707228,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,359,307706,260299,351278,44702,55244,50694,62686,0.019473133445561674,0.034259975431093326,0.004712290303081512,0.034259975431093326,0.024185423748643187,0.019473133445561674,0.03897226573417484,0.02182927859710243,0.03661612058263408,0.05844539917973651,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,360,307785,130149,175639,27730,34099,30714,38323,0.009695079357343594,0.02069301622886105,0.004028786328118664,0.02069301622886105,0.013723865685462258,0.009695079357343594,0.024721802556979713,0.011709472521402926,0.02270740939292038,0.03441688191432331,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,360,307785,260299,351278,44460,54868,50736,62530,0.02039085725425216,0.03381581298633787,0.004503143428042283,0.03381581298633787,0.024894000682294443,0.02039085725425216,0.038318956414380156,0.0226424289682733,0.036067384700359015,0.058709813668632316,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,361,307764,130149,175639,27828,34370,30802,38508,0.009663248463108093,0.0212565472244967,0.003782118766327447,0.0212565472244967,0.01344536722943554,0.009663248463108093,0.025038665990824147,0.011554307846271816,0.023147606607660423,0.03470191445393224,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,361,307764,260299,351278,44887,55512,51097,62795,0.020177798572932504,0.034523206092980346,0.00348643766002521,0.034523206092980346,0.023664236232957714,0.020177798572932504,0.038009643753005556,0.02192101740294511,0.03626642492299295,0.05818744232593806,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,362,306620,130149,175639,27700,34197,30601,38253,0.009461222359924346,0.021189093992564093,0.0037668775683256106,0.021189093992564093,0.013228099928249956,0.009461222359924346,0.024955971560889703,0.011344661144087151,0.023072532776726898,0.03441719392081405,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,362,306620,260299,351278,44691,55113,50709,62473,0.019626899745613463,0.033989954993151134,0.004376752984149773,0.033989954993151134,0.024003652729763236,0.019626899745613463,0.03836670797730091,0.02181527623768835,0.03617833148522602,0.05799360772291437,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,363,308349,130149,175639,27731,34181,30629,38302,0.009398441376492234,0.020917856065691798,0.003966284956331945,0.020917856065691798,0.013364726332824178,0.009398441376492234,0.024884141022023742,0.011381583854658206,0.02290099854385777,0.034282582398515976,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,363,308349,260299,351278,44730,55271,50899,62888,0.020006551018488777,0.03418529004472204,0.00469597760978635,0.03418529004472204,0.024702528628275128,0.020006551018488777,0.03888126765450839,0.022354539823381953,0.036533278849615214,0.058887818672997166,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,364,307785,130149,175639,27479,33924,30582,38111,0.01008171288399369,0.020939941842519932,0.0035219390158714725,0.020939941842519932,0.013603651899865163,0.01008171288399369,0.024461880858391405,0.011842682391929427,0.02270091135045567,0.034543593742385095,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,364,307785,260299,351278,44617,54953,50638,62688,0.01956235684000196,0.0335818834576084,0.005568822392254313,0.0335818834576084,0.025131179232256273,0.01956235684000196,0.039150705849862716,0.022346768036129117,0.03636629465373556,0.058713062689864676,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,365,308937,130149,175639,27654,34138,30859,38413,0.010374283429954972,0.020988097896982222,0.003463489319828969,0.020988097896982222,0.013837772749783941,0.010374283429954972,0.02445158721681119,0.012106028089869457,0.022719842556896706,0.03482587064676616,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,365,308937,260299,351278,44645,55173,50970,62753,0.02047342985786746,0.03407814538239187,0.004062316912509661,0.03407814538239187,0.02453574677037712,0.02047342985786746,0.038140462294901534,0.02250458831412229,0.0361093038386467,0.05861389215276899,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,366,307542,130149,175639,27665,34063,30502,38204,0.009224756293449349,0.02080366258917482,0.00424007127481775,0.02080366258917482,0.013464827568267099,0.009224756293449349,0.02504373386399257,0.011344791930858224,0.022923698226583696,0.03426849015744192,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,366,307542,260299,351278,44672,55155,50687,62507,0.01955830423161714,0.03408640120698961,0.004347373692048573,0.03408640120698961,0.023905677923665714,0.01955830423161714,0.03843377489903818,0.021731991077641427,0.036260088053013895,0.05799207913065532,0.0,0.0,0.0,0.0
2024,target_preterm,0.05,367,307265,130149,175639,27627,34241,30664,38341,0.009883976372186867,0.021525393390070452,0.003459554456251124,0.021525393390070452,0.013343530828437991,0.009883976372186867,0.024984947846321576,0.01161375360031243,0.023255170618196014,0.03486892421850844,0.0,0.0,0.0,0.0
2024,target_preterm,0.1,367,307265,260299,351278,44609,55107,51035,62791,0.020913543683790864,0.03416594796022976,0.004094185800530503,0.03416594796022976,0.025007729484321367,0.020913543683790864,0.03826013376076026,0.022960636584056116,0.03621304086049501,0.059173677444551126,0.0,0.0,0.0,0.0
